gene_id,gene_length,gene_gccount,gene_exon_nonconstit_percent,exon_count,mean_exon_length,median_exon_length,sd_exon_length,mean_exon_gccount,median_exon_gccount,sd_exon_gccount,transcript_count,mean_trans_exon_nonconstit_percent,median_trans_exon_nonconstit_percent,sd_trans_exon_nonconstit_percent,mean_distance_between_exons,median_distance_between_exons,sd_distance_between_exons,mean_exons_per_trans,median_exons_per_trans,sd_exons_per_trans,mean_trans_length,median_trans_length,sd_trans_length,mean_trans_gccount,median_trans_gccount,sd_trans_gccount,mean_5utr_length,median_5utr_length,sd_5utr_length,mean_5utr_gccount,median_5utr_gccount,sd_5utr_gccount,mean_3utr_length,median_3utr_length,sd_3utr_length,mean_3utr_gccount,median_3utr_gccount,sd_3utr_gccount,error_level
ENSG00000122566,11603,4649,100.0,37,536.9189189189188,123.0,959.90567761104,211.37837837837841,66.0,389.4835149379347,8,100.0,100.0,0.0,1100.84375,654.0,1013.8367831251046,9.0,10.5,3.927922024247863,2994.0,2631.5,2060.9910930701,1214.125,1048.0,861.1043470036436,90.375,84.5,97.83212662515315,57.875,54.0,62.69754495079646,747.375,246.5,1095.2239089402156,254.0,79.5,375.2644781636394,high
ENSG00000169660,24328,13412,100.0,64,180.90625,100.0,178.600353609739,113.90625,60.0,114.3511326905818,15,100.0,100.0,0.0,1818.0454545454547,1009.0,1904.1045133894659,6.866666666666666,6.0,3.41983012666391,1087.4,862.0,549.3082402960498,683.3333333333334,555.0,368.49223032449925,92.86666666666666,0.0,151.83114054137656,59.73333333333333,0.0,104.30002511071241,259.93333333333334,208.0,268.7679473520039,164.4,136.0,174.6399561546964,low
ENSG00000246223,52515,22649,100.0,15,566.2,174.0,698.9624146854087,265.73333333333335,93.0,305.01392630189076,6,100.0,100.0,0.0,12833.76923076923,8837.0,12579.598404783876,3.1666666666666665,3.0,0.40824829046386296,1598.8333333333333,1778.0,779.3583044188769,747.6666666666666,851.0,340.64566145287495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,low
ENSG00000144524,27584,12385,100.0,62,369.61290322580646,188.5,498.54349678983186,191.48387096774192,93.5,258.3270098109849,25,100.0,100.0,0.0,3617.102040816326,2503.0,2656.0220138270565,4.92,5.0,1.7776388834631176,1321.52,914.0,921.1067220107197,681.72,478.0,475.43624879332316,110.28,119.0,107.54864015876723,63.88,77.0,59.9356043322053,542.3599999999999,200.0,704.6016534184404,280.76,104.0,365.8753521806755,low
ENSG00000080493,384802,144259,100.0,45,399.8222222222223,158.0,900.6494194566924,155.2888888888889,75.0,301.6774784601944,6,100.0,100.0,0.0,14826.591304347829,6936.0,19131.820889346338,20.166666666666668,23.5,6.794605703546503,4802.5,4547.0,2462.030280073744,2005.0,1977.0,904.0564141689389,117.0,117.0,74.63511238016595,69.66666666666667,91.0,37.200358421212385,1897.0,1336.5,1959.3837806820795,648.5,470.5,659.3174500951723,low
ENSG00000160014,9720,5590,100.0,41,252.5121951219512,136.0,367.06921159034977,144.14634146341464,75.0,204.1547894338521,13,100.0,100.0,0.0,1349.3333333333335,258.0,1732.9935491828685,5.153846153846154,6.0,1.4051188470584879,1026.6923076923076,702.0,665.6468513928619,581.8461538461538,392.0,374.89283938965946,94.07692307692307,136.0,92.27265895021985,62.69230769230769,79.0,63.081144324043215,268.0,29.0,491.60417681979334,151.61538461538458,23.0,276.2038916155777,low
ENSG00000145014,46017,23410,100.0,52,247.25,129.0,280.10627359951064,141.94230769230768,85.0,149.31088943668527,14,100.0,100.0,0.0,5003.421686746988,4781.0,4101.940293771997,6.928571428571429,6.5,3.149219334626031,1338.7142857142858,1245.0,652.3153353273988,779.4285714285714,727.0,381.5550599012726,84.21428571428571,33.0,105.09203188080039,61.21428571428571,29.0,70.63141442231426,360.85714285714283,137.0,387.2122965988588,194.42857142857142,81.5,204.28777375431574,low
ENSG00000128284,25848,12203,100.0,47,312.59574468085106,127.0,457.67140574179695,157.36170212765958,65.0,226.42106077451623,21,100.0,100.0,0.0,5796.375,4368.0,4112.723240970414,3.6666666666666665,4.0,1.016530045465127,1267.095238095238,576.0,1079.92443739189,635.7619047619048,293.0,521.527363113567,247.0952380952381,0.0,641.1524705373836,112.0,0.0,279.94713786713373,605.6190476190476,419.0,682.8513363969113,305.8095238095238,212.0,350.6392190054642,low
ENSG00000196118,5288,2903,100.0,44,281.3409090909091,196.0,273.8555843473419,173.04545454545456,115.0,181.0271667323372,12,100.0,100.0,0.0,892.7368421052631,799.0,625.8269536699819,5.75,6.0,2.3011854652449344,1294.1666666666667,1344.0,580.8319790428105,785.5833333333334,805.0,362.3951781570985,163.33333333333331,0.0,291.9122948400562,110.16666666666667,0.0,192.52429992238916,86.08333333333334,4.5,158.79286584234268,47.91666666666667,3.0,93.63513164826477,low
ENSG00000188295,4411,1900,100.0,14,359.28571428571433,149.5,442.5535045569116,173.57142857142858,82.5,196.92275497913246,5,100.0,100.0,0.0,1486.7692307692307,1800.0,842.020303975915,3.6,4.0,0.5477225575051661,1094.4,730.0,686.0111515128599,527.8,360.0,325.13489508202593,135.4,166.0,46.69368265622235,86.0,104.0,28.939592256975562,288.6,383.0,193.45361201073501,130.6,175.0,91.13341867833117,low
ENSG00000142330,30990,16917,100.0,53,284.1698113207547,203.0,317.1011568671773,174.92452830188682,132.0,180.5412640939423,16,100.0,100.0,0.0,1310.0299999999997,776.0,2928.6481849157126,7.25,7.0,4.2972859651955515,1710.4375,1633.0,1097.1362704027852,1079.75,995.0,694.6806940362361,47.1875,41.0,64.50035529617905,36.625,31.0,50.558052441393215,457.0625,416.5,442.21525207376857,267.125,249.5,275.55177976803805,low
ENSG00000120008,58350,21482,100.0,92,229.32608695652172,122.5,333.81978782056007,99.09782608695653,63.5,130.5759902355384,17,100.0,100.0,0.0,2166.7777777777783,1159.0,2496.2873975454595,8.941176470588236,4.0,9.030992388957692,1665.5294117647059,651.0,1686.2931283456867,724.1764705882354,339.0,715.4300485804079,102.88235294117646,0.0,244.55083376287573,50.35294117647059,0.0,113.21933424578519,425.23529411764713,0.0,1083.2615409846646,177.76470588235293,0.0,460.1592834839591,low
ENSG00000128805,210232,100379,100.0,48,277.9166666666667,180.5,266.45224979053893,165.1875,122.0,178.89598264461665,15,100.0,100.0,0.0,18071.95945945946,5103.5,24513.445892943717,5.933333333333334,5.0,3.3904628143128326,1566.0,1951.0,957.6906002014877,961.9333333333333,1244.0,625.4834092428792,146.53333333333333,0.0,233.1737141111342,89.33333333333334,0.0,148.53410703397705,205.73333333333332,51.0,299.1474711974172,121.2,28.0,191.03372925817501,low
ENSG00000117281,19818,8331,100.0,14,439.85714285714283,143.5,816.1837893648576,188.21428571428572,83.0,324.0631891305314,5,100.0,100.0,0.0,4382.5,4138.5,2267.433342248116,3.8,3.0,1.3038404810405297,1432.2,1424.0,1206.8499078178695,623.0,625.0,483.4857805561607,92.0,84.0,96.46761114488116,48.4,45.0,50.99313679310187,861.4,660.0,1171.6952675503985,340.6,262.0,462.0831094078207,low
ENSG00000048140,11668,6849,100.0,38,390.8157894736843,144.5,635.3511416984061,230.3421052631579,87.0,366.5810095430616,9,100.0,100.0,0.0,1293.6393442622953,843.0,1399.275586780375,7.777777777777778,8.0,1.7159383568311666,2015.7777777777778,2361.0,1242.1504314874444,1187.0,1368.0,724.1396619437442,91.11111111111111,111.0,73.80115928026545,74.11111111111111,92.0,59.423152988638286,782.0,618.0,803.5196015032863,451.44444444444446,349.0,465.2695753837529,low
ENSG00000100372,49770,20788,100.0,57,203.0,122.0,291.96410004362815,91.57894736842105,60.0,112.75319877762435,17,100.0,100.0,0.0,6928.2448979591845,3198.0,7223.929922627681,6.764705882352941,7.0,2.077540967246671,1173.8235294117646,749.0,755.0208801164142,516.2352941176471,357.0,301.8479603649337,158.76470588235293,102.0,221.47475290983076,84.17647058823529,61.0,83.08973710251288,533.5294117647059,371.0,502.61231551354007,216.70588235294116,152.0,199.371125261998,low
ENSG00000203859,8105,3550,100.0,17,296.0,165.0,365.39379441911706,143.0,81.0,172.904959443042,6,100.0,100.0,0.0,1928.25,2073.5,1429.6311179228485,3.6666666666666665,4.0,0.5163977794943222,1009.1666666666666,737.5,592.2119271567119,493.6666666666667,369.0,279.12482273468027,97.83333333333333,65.0,113.78649597674878,47.5,34.0,54.20608821894456,138.16666666666669,0.0,214.04711319395707,56.5,0.0,87.52999485890537,low
ENSG00000131148,27851,13616,100.0,17,433.7647058823529,206.0,520.5482121537549,231.0,113.0,258.0830777094849,6,100.0,100.0,0.0,4631.857142857143,2984.0,3993.0793950214734,3.3333333333333335,3.5,1.632993161855452,1269.3333333333333,1338.5,711.3698522334685,675.1666666666666,690.0,358.36206086396294,93.0,0.0,145.67086187704115,71.0,0.0,110.8692924122816,429.66666666666663,126.5,578.1808252326141,193.5,71.0,252.24412778100503,low
ENSG00000107951,64648,28034,100.0,37,313.7837837837838,173.0,673.3171670969836,141.13513513513516,74.0,275.19297897234895,5,100.0,100.0,0.0,3828.1282051282055,1668.0,4523.2667932735185,8.8,9.0,5.403702434442518,2657.2,2071.0,2141.2713980250146,1226.8,1196.0,936.1178878752397,40.6,0.0,68.87524954582742,18.0,0.0,33.45893004864322,810.0,0.0,1679.2057646399383,327.4,0.0,688.7763062126919,low
ENSG00000174032,25140,10795,100.0,30,464.93333333333334,95.5,1196.9199821534278,190.2,50.0,472.12917577786874,8,100.0,100.0,0.0,3172.8222222222225,2137.0,2677.1983344948917,6.625,5.5,2.615202805574687,2049.875,838.0,2123.4141940011878,864.375,400.0,841.2677402077686,149.5,152.5,114.1903173278215,79.875,75.0,59.64762598556866,785.0,171.0,1169.4257442987011,303.0,69.0,438.42836196057,low
ENSG00000074660,11890,6905,100.0,43,360.34883720930236,129.0,459.9356002394937,228.62790697674419,88.0,273.8345019181349,9,100.0,100.0,0.0,1348.476923076923,936.0,1061.4789521537318,8.222222222222221,10.0,3.492054473292827,2350.8888888888887,2698.0,1078.5367917280853,1531.5555555555557,1805.0,661.4828250058937,17.11111111111111,15.0,20.096295955004024,12.777777777777779,11.0,14.956418168948222,800.2222222222222,368.0,1004.3454059458053,477.1111111111111,191.0,634.2419578608082,low
